Id_hecho,VICTIMA,SEXO,EDAD,GRAVEDAD
LC-2019-0032605,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0032607,SIN DATO,MASCULINO,51,SIN DATO
LC-2019-0032657,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0032657,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0032834,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0032903,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0033174,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0033180,SIN DATO,FEMENINO,23,SIN DATO
LC-2019-0033263,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0033333,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0033368,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0033399,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0033412,SIN DATO,FEMENINO,66,SIN DATO
LC-2019-0033440,SIN DATO,FEMENINO,6,SIN DATO
LC-2019-0033459,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0033489,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0033593,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0037717,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0043540,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0033646,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0033821,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0033845,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0034229,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0034229,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0034229,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0034229,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0034601,SIN DATO,MASCULINO,66,SIN DATO
LC-2019-0034601,SIN DATO,MASCULINO,66,SIN DATO
LC-2019-0034710,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0034889,SIN DATO,MASCULINO,80,SIN DATO
LC-2019-0034914,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0034915,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0034987,SIN DATO,MASCULINO,48,SIN DATO
LC-2019-0035011,SIN DATO,FEMENINO,24,SIN DATO
LC-2019-0035269,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0035598,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0035702,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0035843,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0035861,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0035884,SIN DATO,FEMENINO,65,SIN DATO
LC-2019-0035947,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0036035,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0036051,SIN DATO,FEMENINO,31,SIN DATO
LC-2019-0036157,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0036172,SIN DATO,FEMENINO,23,SIN DATO
LC-2019-0036233,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0036257,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0045960,SIN DATO,FEMENINO,66,SIN DATO
LC-2019-0033624,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0036239,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0036324,SIN DATO,MASCULINO,21,SIN DATO
LC-2019-0036508,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0036547,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0036547,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0036762,SIN DATO,FEMENINO,25,SIN DATO
LC-2019-0037490,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0037547,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0037563,SIN DATO,FEMENINO,71,SIN DATO
LC-2019-0037776,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0037791,SIN DATO,FEMENINO,67,SIN DATO
LC-2019-0037893,SIN DATO,FEMENINO,24,SIN DATO
LC-2019-0037893,SIN DATO,FEMENINO,24,SIN DATO
LC-2019-0037893,SIN DATO,FEMENINO,1,SIN DATO
LC-2019-0037898,SIN DATO,MASCULINO,52,SIN DATO
LC-2019-0037918,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0037939,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0037956,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0037956,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0037998,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0038196,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0038545,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0038664,SIN DATO,MASCULINO,70,SIN DATO
LC-2019-0038880,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0038880,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0038915,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0039050,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0039169,SIN DATO,FEMENINO,36,SIN DATO
LC-2019-0039296,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0039419,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0039494,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0040008,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0040436,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0052190,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0054502,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0081956,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0039446,SIN DATO,FEMENINO,17,SIN DATO
LC-2019-0039502,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0039502,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0039502,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0039583,SIN DATO,MASCULINO,79,SIN DATO
LC-2019-0039611,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0039636,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0039636,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0039736,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0039781,SIN DATO,MASCULINO,85,SIN DATO
LC-2019-0040002,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0040015,SIN DATO,MASCULINO,52,SIN DATO
LC-2019-0040126,SIN DATO,FEMENINO,49,SIN DATO
LC-2019-0040126,SIN DATO,MASCULINO,49,SIN DATO
LC-2019-0040126,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0040179,SIN DATO,MASCULINO,61,SIN DATO
LC-2019-0040179,SIN DATO,FEMENINO,61,SIN DATO
LC-2019-0040286,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0040286,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0028782,SIN DATO,FEMENINO,6,SIN DATO
LC-2019-0040616,SIN DATO,FEMENINO,37,SIN DATO
LC-2019-0041689,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0042297,SIN DATO,FEMENINO,64,SIN DATO
LC-2019-0044720,SIN DATO,FEMENINO,19,SIN DATO
LC-2019-0044799,SIN DATO,MASCULINO,48,SIN DATO
LC-2019-0073192,SIN DATO,FEMENINO,71,SIN DATO
LC-2019-0039585,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0040743,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0040917,SIN DATO,FEMENINO,47,SIN DATO
LC-2019-0040935,SIN DATO,MASCULINO,18,SIN DATO
LC-2019-0040966,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0040980,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0041064,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0041141,SIN DATO,MASCULINO,60,SIN DATO
LC-2019-0041311,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0041398,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0041398,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0041551,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0041551,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0041573,SIN DATO,FEMENINO,23,SIN DATO
LC-2019-0041573,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0041597,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0041691,SIN DATO,MASCULINO,19,SIN DATO
LC-2019-0041708,SIN DATO,FEMENINO,32,SIN DATO
LC-2019-0041708,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0041708,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0041721,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0041867,SIN DATO,MASCULINO,57,SIN DATO
LC-2019-0044699,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0042071,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0042330,SIN DATO,MASCULINO,60,SIN DATO
LC-2019-0042727,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0042790,SIN DATO,FEMENINO,77,SIN DATO
LC-2019-0042849,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0043166,SIN DATO,MASCULINO,47,SIN DATO
LC-2019-0043366,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0043556,SIN DATO,MASCULINO,90,SIN DATO
LC-2019-0043780,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0043843,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0044108,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0044259,SIN DATO,FEMENINO,61,SIN DATO
LC-2019-0044259,SIN DATO,MASCULINO,61,SIN DATO
LC-2019-0086279,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0044828,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0049022,SIN DATO,FEMENINO,48,SIN DATO
LC-2019-0045068,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0045084,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0045246,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0045335,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0045664,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0045807,SIN DATO,FEMENINO,60,SIN DATO
LC-2019-0045808,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0045822,SIN DATO,FEMENINO,51,SIN DATO
LC-2019-0045905,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0046032,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0248177,SIN DATO,FEMENINO,44,SIN DATO
LC-2019-0046649,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0046649,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0047039,SIN DATO,FEMENINO,50,SIN DATO
LC-2019-0047039,SIN DATO,FEMENINO,50,SIN DATO
LC-2019-0047141,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0047216,SIN DATO,MASCULINO,21,SIN DATO
LC-2019-0047273,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0047289,SIN DATO,MASCULINO,59,SIN DATO
LC-2019-0047344,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0047388,SIN DATO,FEMENINO,37,SIN DATO
LC-2019-0047388,SIN DATO,FEMENINO,37,SIN DATO
LC-2019-0047428,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0047479,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0047621,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0047621,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0049471,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0055233,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0056799,SIN DATO,FEMENINO,37,SIN DATO
LC-2019-0058743,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0061265,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0061464,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0047733,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0047752,SIN DATO,MASCULINO,53,SIN DATO
LC-2019-0048117,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0048277,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0048442,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0048531,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0048651,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0048674,SIN DATO,FEMENINO,22,SIN DATO
LC-2019-0048744,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0048830,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0049122,SIN DATO,MASCULINO,58,SIN DATO
LC-2019-0049148,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0049194,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0049207,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0049414,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0049638,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0049648,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0049690,SIN DATO,FEMENINO,59,SIN DATO
LC-2019-0049800,SIN DATO,MASCULINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,MASCULINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,MASCULINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049800,SIN DATO,FEMENINO,12,SIN DATO
LC-2019-0049828,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0049949,SIN DATO,FEMENINO,17,SIN DATO
LC-2019-0049949,SIN DATO,FEMENINO,17,SIN DATO
LC-2019-0051056,SIN DATO,FEMENINO,52,SIN DATO
LC-2019-0051815,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0062792,SIN DATO,FEMENINO,46,SIN DATO
LC-2019-0072975,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0073279,SIN DATO,MASCULINO,58,SIN DATO
LC-2019-0049592,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0049994,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0050069,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0050158,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0594837,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0128557,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0275728,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0073976,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0050234,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0050276,SIN DATO,FEMENINO,44,SIN DATO
LC-2019-0050343,SIN DATO,FEMENINO,30,SIN DATO
LC-2019-0384019,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0643230,SIN DATO,MASCULINO,58,SIN DATO
LC-2019-0050670,SIN DATO,MASCULINO,64,SIN DATO
LC-2019-0050733,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0050947,SIN DATO,MASCULINO,68,SIN DATO
LC-2019-0050947,SIN DATO,FEMENINO,68,SIN DATO
LC-2019-0051216,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0051316,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0051414,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0051464,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0051464,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0051480,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0051508,SIN DATO,FEMENINO,21,SIN DATO
LC-2019-0051524,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0051547,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0051559,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0051659,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0051659,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0051671,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0051714,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0051819,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0051971,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0052297,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0052402,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0052402,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0052412,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0052593,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0052598,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0052598,SIN DATO,FEMENINO,42,SIN DATO
LC-2019-0052622,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0052649,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0054336,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0056451,SIN DATO,MASCULINO,55,SIN DATO
LC-2019-0056451,SIN DATO,MASCULINO,55,SIN DATO
LC-2019-0058485,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0053244,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0052619,SIN DATO,FEMENINO,34,SIN DATO
LC-2019-0052663,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0052828,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0052864,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0052864,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0052952,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0053282,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0053416,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0053416,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0053435,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0053496,SIN DATO,FEMENINO,46,SIN DATO
LC-2019-0053509,SIN DATO,FEMENINO,75,SIN DATO
LC-2019-0053554,SIN DATO,FEMENINO,46,SIN DATO
LC-2019-0053829,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0053916,SIN DATO,FEMENINO,73,SIN DATO
LC-2019-0053944,SIN DATO,FEMENINO,24,SIN DATO
LC-2019-0053975,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0054373,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0054445,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0054484,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0054503,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0054624,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0054656,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0054661,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0668201,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0054689,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0054702,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0054775,SIN DATO,MASCULINO,53,SIN DATO
LC-2019-0054775,SIN DATO,MASCULINO,53,SIN DATO
LC-2019-0054775,SIN DATO,MASCULINO,83,SIN DATO
LC-2019-0054797,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0059461,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0067231,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0072608,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0054941,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0040449,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0055419,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0055442,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0055570,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0055648,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0055805,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0056034,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0056046,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0056105,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0056105,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0056259,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0056354,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0056354,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0056387,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0056420,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0056420,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0056470,SIN DATO,MASCULINO,69,SIN DATO
LC-2019-0056470,SIN DATO,FEMENINO,69,SIN DATO
LC-2019-0056654,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0056704,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0056706,SIN DATO,FEMENINO,65,SIN DATO
LC-2019-0056792,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0056889,SIN DATO,FEMENINO,40,SIN DATO
LC-2019-0056913,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0056994,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0057033,SIN DATO,MASCULINO,63,SIN DATO
LC-2019-0057034,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0057044,SIN DATO,MASCULINO,60,SIN DATO
LC-2019-0057059,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0057074,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0057094,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0057287,SIN DATO,FEMENINO,40,SIN DATO
LC-2019-0057299,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0057512,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0057541,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0057661,SIN DATO,FEMENINO,70,SIN DATO
LC-2019-0057668,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0057792,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0057798,SIN DATO,MASCULINO,65,SIN DATO
LC-2019-0057906,SIN DATO,FEMENINO,76,SIN DATO
LC-2019-0058288,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0058306,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0058334,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0058478,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0058479,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0058515,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0058636,SIN DATO,FEMENINO,62,SIN DATO
LC-2019-0058655,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0058655,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0058658,SIN DATO,FEMENINO,23,SIN DATO
LC-2019-0058778,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0058778,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0058804,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0058859,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0058954,SIN DATO,FEMENINO,50,SIN DATO
LC-2019-0059097,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0059121,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0059155,SIN DATO,FEMENINO,64,SIN DATO
LC-2019-0059198,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0059204,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0059247,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0059339,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0059349,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0059560,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0060883,SIN DATO,MASCULINO,47,SIN DATO
LC-2019-0118757,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0059635,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0059669,SIN DATO,MASCULINO,53,SIN DATO
LC-2019-0059847,SIN DATO,FEMENINO,30,SIN DATO
LC-2019-0059902,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0059909,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0059992,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0060049,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0060076,SIN DATO,FEMENINO,22,SIN DATO
LC-2019-0060110,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0060161,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0060180,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0060180,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0060254,SIN DATO,FEMENINO,66,SIN DATO
LC-2019-0060254,SIN DATO,MASCULINO,66,SIN DATO
LC-2019-0060398,SIN DATO,MASCULINO,65,SIN DATO
LC-2019-0060398,SIN DATO,MASCULINO,65,SIN DATO
LC-2019-0060480,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0060561,SIN DATO,MASCULINO,64,SIN DATO
LC-2019-0060746,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0060992,SIN DATO,MASCULINO,66,SIN DATO
LC-2019-0061092,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0061376,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0061590,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0061849,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0061975,SIN DATO,FEMENINO,9,SIN DATO
LC-2019-0061975,SIN DATO,MASCULINO,9,SIN DATO
LC-2019-0061975,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0062013,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0062027,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0062050,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0214903,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0540032,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0064934,SIN DATO,FEMENINO,52,SIN DATO
LC-2019-0065618,SIN DATO,FEMENINO,52,SIN DATO
LC-2019-0065830,SIN DATO,MASCULINO,51,SIN DATO
LC-2019-0061593,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0062016,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0062578,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0062843,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0063371,SIN DATO,FEMENINO,62,SIN DATO
LC-2019-0063397,SIN DATO,FEMENINO,63,SIN DATO
LC-2019-0063407,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0063574,SIN DATO,MASCULINO,57,SIN DATO
LC-2019-0063697,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0063697,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0063862,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0698305,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0063875,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0063940,SIN DATO,MASCULINO,77,SIN DATO
LC-2019-0064032,SIN DATO,FEMENINO,35,SIN DATO
